Raw Data 		Experiment - ProteinMelting_T4Lstar (Run on LCS480 1.5.0.39)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-580	
A1	T4L wt 8uM	1	2	1	260550	66.73	144.74
A1	T4L wt 8uM	1	2	1	261050	66.82	144.46
A1	T4L wt 8uM	1	2	1	261566	66.91	144.26
A1	T4L wt 8uM	1	2	1	262083	67.05	144.01
A1	T4L wt 8uM	1	2	1	262566	67.14	143.61
A1	T4L wt 8uM	1	2	1	263083	67.26	143.26
A1	T4L wt 8uM	1	2	1	263583	67.35	142.89
A1	T4L wt 8uM	1	2	1	264100	67.44	142.51
A1	T4L wt 8uM	1	2	1	264600	67.53	142.33
A1	T4L wt 8uM	1	2	1	265100	67.65	142.00
A1	T4L wt 8uM	1	2	1	265600	67.73	141.69
A1	T4L wt 8uM	1	2	1	266100	67.85	141.53
A1	T4L wt 8uM	1	2	1	266616	67.97	140.93
A1	T4L wt 8uM	1	2	1	267116	68.06	140.55
A1	T4L wt 8uM	1	2	1	267616	68.15	140.31
A1	T4L wt 8uM	1	2	1	268133	68.27	139.96
A1	T4L wt 8uM	1	2	1	268650	68.36	139.69
A1	T4L wt 8uM	1	2	1	269150	68.44	139.25
A1	T4L wt 8uM	1	2	1	269666	68.55	139.00
A1	T4L wt 8uM	1	2	1	270166	68.65	138.44
A1	T4L wt 8uM	1	2	1	270666	68.77	138.18
A1	T4L wt 8uM	1	2	1	271166	68.85	137.75
A1	T4L wt 8uM	1	2	1	271666	68.98	137.42
A1	T4L wt 8uM	1	2	1	272166	69.06	137.03
A1	T4L wt 8uM	1	2	1	272683	69.14	136.55
A1	T4L wt 8uM	1	2	1	273183	69.26	136.14
A1	T4L wt 8uM	1	2	1	273700	69.38	135.86
A1	T4L wt 8uM	1	2	1	274200	69.47	135.37
A1	T4L wt 8uM	1	2	1	274716	69.56	135.03
A1	T4L wt 8uM	1	2	1	275216	69.68	134.61
A1	T4L wt 8uM	1	2	1	275716	69.76	134.18
A1	T4L wt 8uM	1	2	1	276216	69.88	133.85
A1	T4L wt 8uM	1	2	1	276716	69.96	133.43
A1	T4L wt 8uM	1	2	1	277216	70.08	132.98
A1	T4L wt 8uM	1	2	1	277733	70.17	132.53
A1	T4L wt 8uM	1	2	1	278250	70.29	132.24
A1	T4L wt 8uM	1	2	1	278750	70.38	131.80
A1	T4L wt 8uM	1	2	1	279250	70.44	131.35
A1	T4L wt 8uM	1	2	1	279766	70.56	131.05
A1	T4L wt 8uM	1	2	1	280283	70.66	130.79
A1	T4L wt 8uM	1	2	1	280783	70.79	130.28
A1	T4L wt 8uM	1	2	1	281283	70.87	129.72
A1	T4L wt 8uM	1	2	1	281783	70.99	129.54
A1	T4L wt 8uM	1	2	1	282300	71.08	128.93
A1	T4L wt 8uM	1	2	1	282783	71.17	128.60
A1	T4L wt 8uM	1	2	1	283300	71.28	128.30
A1	T4L wt 8uM	1	2	1	283800	71.34	127.86
A1	T4L wt 8uM	1	2	1	284300	71.45	127.33
A1	T4L wt 8uM	1	2	1	284816	71.6	127.07
A1	T4L wt 8uM	1	2	1	285316	71.69	126.49
A1	T4L wt 8uM	1	2	1	285816	71.78	126.14
A1	T4L wt 8uM	1	2	1	286316	71.92	125.69
A1	T4L wt 8uM	1	2	1	286816	71.99	125.43
A1	T4L wt 8uM	1	2	1	287333	72.09	125.04
A1	T4L wt 8uM	1	2	1	287833	72.18	124.55
A1	T4L wt 8uM	1	2	1	288333	72.27	124.08
A1	T4L wt 8uM	1	2	1	288833	72.39	123.63
A1	T4L wt 8uM	1	2	1	289350	72.5	123.24
A1	T4L wt 8uM	1	2	1	289850	72.6	122.86
A1	T4L wt 8uM	1	2	1	290366	72.71	122.53
A1	T4L wt 8uM	1	2	1	290866	72.8	122.10
A1	T4L wt 8uM	1	2	1	291366	72.88	121.79
A1	T4L wt 8uM	1	2	1	291883	73	121.35
A1	T4L wt 8uM	1	2	1	292366	73.08	120.93
A1	T4L wt 8uM	1	2	1	292866	73.18	120.66
A1	T4L wt 8uM	1	2	1	293383	73.29	120.14
A1	T4L wt 8uM	1	2	1	293883	73.38	119.69
A1	T4L wt 8uM	1	2	1	294400	73.5	119.31
A1	T4L wt 8uM	1	2	1	294900	73.57	118.98
A1	T4L wt 8uM	1	2	1	295400	73.69	118.48
A1	T4L wt 8uM	1	2	1	295900	73.81	118.05
A1	T4L wt 8uM	1	2	1	296416	73.9	117.68
A1	T4L wt 8uM	1	2	1	296916	74.01	117.30
A1	T4L wt 8uM	1	2	1	297416	74.08	116.86
A1	T4L wt 8uM	1	2	1	297916	74.22	116.50
A1	T4L wt 8uM	1	2	1	298433	74.3	116.00
A1	T4L wt 8uM	1	2	1	298933	74.42	115.53
A1	T4L wt 8uM	1	2	1	299450	74.51	115.27
A1	T4L wt 8uM	1	2	1	299950	74.62	114.78
A1	T4L wt 8uM	1	2	1	300450	74.69	114.50
A1	T4L wt 8uM	1	2	1	300950	74.8	114.19
A1	T4L wt 8uM	1	2	1	301450	74.89	113.74
A1	T4L wt 8uM	1	2	1	301950	74.98	113.32
A1	T4L wt 8uM	1	2	1	302450	75.09	112.85
A1	T4L wt 8uM	1	2	1	302967	75.2	112.47
A1	T4L wt 8uM	1	2	1	303483	75.32	112.04
A1	T4L wt 8uM	1	2	1	303983	75.41	111.55
A1	T4L wt 8uM	1	2	1	304500	75.52	111.14
A1	T4L wt 8uM	1	2	1	305000	75.62	110.77
A1	T4L wt 8uM	1	2	1	305516	75.73	110.39
A1	T4L wt 8uM	1	2	1	306016	75.81	110.00
A1	T4L wt 8uM	1	2	1	306516	75.9	109.81
A1	T4L wt 8uM	1	2	1	307016	76.02	109.41
A1	T4L wt 8uM	1	2	1	307516	76.13	108.88
A1	T4L wt 8uM	1	2	1	308033	76.25	108.64
A1	T4L wt 8uM	1	2	1	308533	76.31	108.16
A1	T4L wt 8uM	1	2	1	309033	76.43	107.67
A1	T4L wt 8uM	1	2	1	309533	76.51	107.29
A1	T4L wt 8uM	1	2	1	310050	76.62	107.24
A1	T4L wt 8uM	1	2	1	310550	76.71	106.90
A1	T4L wt 8uM	1	2	1	311066	76.83	106.72
A1	T4L wt 8uM	1	2	1	311566	76.92	106.34
A1	T4L wt 8uM	1	2	1	312066	77	106.05
A1	T4L wt 8uM	1	2	1	312583	77.13	105.77
A1	T4L wt 8uM	1	2	1	313083	77.21	105.35
A1	T4L wt 8uM	1	2	1	313583	77.32	105.04
A1	T4L wt 8uM	1	2	1	314083	77.44	104.53
A1	T4L wt 8uM	1	2	1	314600	77.53	104.27
A1	T4L wt 8uM	1	2	1	315100	77.61	103.95
A1	T4L wt 8uM	1	2	1	315600	77.71	103.58
A1	T4L wt 8uM	1	2	1	316100	77.82	103.23
A1	T4L wt 8uM	1	2	1	316600	77.95	102.71
A1	T4L wt 8uM	1	2	1	317133	78.02	102.26
A1	T4L wt 8uM	1	2	1	317633	78.14	101.85
A1	T4L wt 8uM	1	2	1	318133	78.25	101.52
A1	T4L wt 8uM	1	2	1	318633	78.35	101.08
A1	T4L wt 8uM	1	2	1	319150	78.43	100.78
A1	T4L wt 8uM	1	2	1	319650	78.55	100.35
A1	T4L wt 8uM	1	2	1	320150	78.64	99.98
A1	T4L wt 8uM	1	2	1	320650	78.72	99.68
A1	T4L wt 8uM	1	2	1	321166	78.8	99.23
A1	T4L wt 8uM	1	2	1	321666	78.96	98.92
A1	T4L wt 8uM	1	2	1	322166	79.04	98.50
A1	T4L wt 8uM	1	2	1	322683	79.16	98.01
A1	T4L wt 8uM	1	2	1	323183	79.25	97.51
A1	T4L wt 8uM	1	2	1	323683	79.34	97.27
A1	T4L wt 8uM	1	2	1	324183	79.42	96.97
A1	T4L wt 8uM	1	2	1	324683	79.51	96.58
A1	T4L wt 8uM	1	2	1	325183	79.65	96.19
A1	T4L wt 8uM	1	2	1	325700	79.78	95.64
A1	T4L wt 8uM	1	2	1	326200	79.86	95.33
A1	T4L wt 8uM	1	2	1	326716	79.98	94.85
A1	T4L wt 8uM	1	2	1	327216	80.07	94.63
A1	T4L wt 8uM	1	2	1	327716	80.16	94.20
A1	T4L wt 8uM	1	2	1	328233	80.27	93.81
A1	T4L wt 8uM	1	2	1	328733	80.36	93.49
A1	T4L wt 8uM	1	2	1	329233	80.45	93.03
A1	T4L wt 8uM	1	2	1	329733	80.56	92.79
A1	T4L wt 8uM	1	2	1	330233	80.66	92.22
A1	T4L wt 8uM	1	2	1	330750	80.77	91.94
A1	T4L wt 8uM	1	2	1	331250	80.86	91.56
A1	T4L wt 8uM	1	2	1	331750	80.97	91.03
A1	T4L wt 8uM	1	2	1	332266	81.06	90.69
A1	T4L wt 8uM	1	2	1	332783	81.15	90.41
A1	T4L wt 8uM	1	2	1	333283	81.26	90.07
A1	T4L wt 8uM	1	2	1	333766	81.36	89.57
A1	T4L wt 8uM	1	2	1	334266	81.45	89.22
A1	T4L wt 8uM	1	2	1	334766	81.56	88.83
A1	T4L wt 8uM	1	2	1	335266	81.65	88.50
A1	T4L wt 8uM	1	2	1	335783	81.76	88.16
A1	T4L wt 8uM	1	2	1	336283	81.88	87.74
A1	T4L wt 8uM	1	2	1	336783	81.95	87.22
A1	T4L wt 8uM	1	2	1	337283	82.06	86.98
A1	T4L wt 8uM	1	2	1	337783	82.15	86.65
A1	T4L wt 8uM	1	2	1	338283	82.25	86.24
A1	T4L wt 8uM	1	2	1	338783	82.36	85.86
A1	T4L wt 8uM	1	2	1	339283	82.44	85.51
A1	T4L wt 8uM	1	2	1	339800	82.56	85.21
A1	T4L wt 8uM	1	2	1	340300	82.65	84.71
A1	T4L wt 8uM	1	2	1	340800	82.77	84.37
A1	T4L wt 8uM	1	2	1	341300	82.86	83.98
A1	T4L wt 8uM	1	2	1	341800	82.95	83.72
A1	T4L wt 8uM	1	2	1	342300	83.07	83.22
A1	T4L wt 8uM	1	2	1	342800	83.16	83.00
A1	T4L wt 8uM	1	2	1	343316	83.27	82.51
A1	T4L wt 8uM	1	2	1	343816	83.36	82.15
A1	T4L wt 8uM	1	2	1	344316	83.48	81.90
A1	T4L wt 8uM	1	2	1	344833	83.57	81.43
A1	T4L wt 8uM	1	2	1	345333	83.66	81.17
A1	T4L wt 8uM	1	2	1	345833	83.79	80.76
A1	T4L wt 8uM	1	2	1	346333	83.86	80.30
A1	T4L wt 8uM	1	2	1	346850	83.98	80.08
A1	T4L wt 8uM	1	2	1	347350	84.05	79.69
A1	T4L wt 8uM	1	2	1	347866	84.17	79.27
A1	T4L wt 8uM	1	2	1	348366	84.28	78.94
A1	T4L wt 8uM	1	2	1	348866	84.38	78.60
A1	T4L wt 8uM	1	2	1	349383	84.47	78.21
A1	T4L wt 8uM	1	2	1	349883	84.59	77.87
A1	T4L wt 8uM	1	2	1	350383	84.67	77.57
A1	T4L wt 8uM	1	2	1	350883	84.76	77.29
A1	T4L wt 8uM	1	2	1	351383	84.88	76.92
A2	T4L wt 8uM	1	2	1	26450	20.01	7.15
A2	T4L wt 8uM	1	2	1	26950	20.01	7.12
A2	T4L wt 8uM	1	2	1	27450	20.16	7.15
A2	T4L wt 8uM	1	2	1	27950	20.32	7.12
A2	T4L wt 8uM	1	2	1	28450	20.4	7.16
A2	T4L wt 8uM	1	2	1	28967	20.54	7.16
A2	T4L wt 8uM	1	2	1	29466	20.69	7.14
A2	T4L wt 8uM	1	2	1	29983	20.77	7.17
A2	T4L wt 8uM	1	2	1	30483	20.93	7.11
A2	T4L wt 8uM	1	2	1	30983	20.93	7.15
A2	T4L wt 8uM	1	2	1	31483	21.08	7.16
A2	T4L wt 8uM	1	2	1	32000	21.16	7.11
A2	T4L wt 8uM	1	2	1	32500	21.23	7.11
A2	T4L wt 8uM	1	2	1	33000	21.37	7.12
A2	T4L wt 8uM	1	2	1	33516	21.45	7.15
A2	T4L wt 8uM	1	2	1	34016	21.53	7.13
A2	T4L wt 8uM	1	2	1	34516	21.68	7.10
A2	T4L wt 8uM	1	2	1	35016	21.76	7.11
A2	T4L wt 8uM	1	2	1	35516	21.9	7.07
A2	T4L wt 8uM	1	2	1	36016	21.97	7.08
A2	T4L wt 8uM	1	2	1	36533	22.04	7.08
A2	T4L wt 8uM	1	2	1	37033	22.19	7.10
A2	T4L wt 8uM	1	2	1	37533	22.26	7.09
A2	T4L wt 8uM	1	2	1	38033	22.34	7.09
A2	T4L wt 8uM	1	2	1	38533	22.41	7.08
A2	T4L wt 8uM	1	2	1	39033	22.55	7.05
A2	T4L wt 8uM	1	2	1	39533	22.69	7.11
A2	T4L wt 8uM	1	2	1	40033	22.76	7.07
A2	T4L wt 8uM	1	2	1	40550	22.83	7.07
A2	T4L wt 8uM	1	2	1	41050	22.9	7.04
A2	T4L wt 8uM	1	2	1	41550	23.05	7.02
A2	T4L wt 8uM	1	2	1	42050	23.12	7.05
A2	T4L wt 8uM	1	2	1	42550	23.19	7.06
A2	T4L wt 8uM	1	2	1	43050	23.34	7.04
A2	T4L wt 8uM	1	2	1	43550	23.41	7.05
A2	T4L wt 8uM	1	2	1	44050	23.53	6.99
A2	T4L wt 8uM	1	2	1	44566	23.6	7.03
A2	T4L wt 8uM	1	2	1	45066	23.68	7.01
A2	T4L wt 8uM	1	2	1	45566	23.81	6.98
A2	T4L wt 8uM	1	2	1	46066	23.88	6.98
A2	T4L wt 8uM	1	2	1	46583	24.03	7.01
A2	T4L wt 8uM	1	2	1	47083	24.09	6.98
A2	T4L wt 8uM	1	2	1	47583	24.16	7.00
A2	T4L wt 8uM	1	2	1	48083	24.29	6.96
A2	T4L wt 8uM	1	2	1	48600	24.36	7.00
A2	T4L wt 8uM	1	2	1	49100	24.43	6.99
A2	T4L wt 8uM	1	2	1	49600	24.56	6.97
A2	T4L wt 8uM	1	2	1	50100	24.63	6.98
A2	T4L wt 8uM	1	2	1	50600	24.77	6.95
A2	T4L wt 8uM	1	2	1	51100	24.9	6.99
A2	T4L wt 8uM	1	2	1	51600	24.96	6.93
A2	T4L wt 8uM	1	2	1	52116	25.03	6.95
A2	T4L wt 8uM	1	2	1	52616	25.23	6.91
A2	T4L wt 8uM	1	2	1	53116	25.29	6.93
A2	T4L wt 8uM	1	2	1	53633	25.36	6.89
A2	T4L wt 8uM	1	2	1	54150	25.49	6.92
A2	T4L wt 8uM	1	2	1	54650	25.56	6.93
A2	T4L wt 8uM	1	2	1	55150	25.68	6.91
A2	T4L wt 8uM	1	2	1	55666	25.75	6.94
A2	T4L wt 8uM	1	2	1	56166	25.87	6.91
A2	T4L wt 8uM	1	2	1	56666	26.01	6.93
A2	T4L wt 8uM	1	2	1	57166	26.07	6.95
A2	T4L wt 8uM	1	2	1	57683	26.2	6.91
A2	T4L wt 8uM	1	2	1	58183	26.33	6.91
A2	T4L wt 8uM	1	2	1	58700	26.4	6.90
A2	T4L wt 8uM	1	2	1	59200	26.45	6.92
A2	T4L wt 8uM	1	2	1	59700	26.64	6.89
A2	T4L wt 8uM	1	2	1	60216	26.77	6.89
A2	T4L wt 8uM	1	2	1	60716	26.83	6.89
A2	T4L wt 8uM	1	2	1	61216	26.95	6.90
A2	T4L wt 8uM	1	2	1	61716	27.02	6.83
A2	T4L wt 8uM	1	2	1	62233	27.15	6.86
A2	T4L wt 8uM	1	2	1	62733	27.26	6.85
A2	T4L wt 8uM	1	2	1	63233	27.33	6.85
A2	T4L wt 8uM	1	2	1	63733	27.39	6.85
A2	T4L wt 8uM	1	2	1	64250	27.51	6.84
A2	T4L wt 8uM	1	2	1	64750	27.63	6.85
A2	T4L wt 8uM	1	2	1	65250	27.76	6.84
A2	T4L wt 8uM	1	2	1	65750	27.88	6.87
A2	T4L wt 8uM	1	2	1	66250	27.94	6.83
A2	T4L wt 8uM	1	2	1	66750	28.05	6.84
A2	T4L wt 8uM	1	2	1	67266	28.17	6.81
A2	T4L wt 8uM	1	2	1	67766	28.3	6.82
A2	T4L wt 8uM	1	2	1	68266	28.36	6.84
A2	T4L wt 8uM	1	2	1	68783	28.48	6.83
A2	T4L wt 8uM	1	2	1	69283	28.53	6.82
A2	T4L wt 8uM	1	2	1	69783	28.65	6.80
A2	T4L wt 8uM	1	2	1	70283	28.77	6.80
A2	T4L wt 8uM	1	2	1	70783	28.88	6.80
A2	T4L wt 8uM	1	2	1	71283	28.95	6.79
A2	T4L wt 8uM	1	2	1	71800	29	6.78
A2	T4L wt 8uM	1	2	1	72300	29.18	6.77
A2	T4L wt 8uM	1	2	1	72816	29.3	6.78
A2	T4L wt 8uM	1	2	1	73316	29.36	6.80
A2	T4L wt 8uM	1	2	1	73816	29.4	6.81
A2	T4L wt 8uM	1	2	1	74333	29.53	6.79
A2	T4L wt 8uM	1	2	1	74833	29.7	6.80
A2	T4L wt 8uM	1	2	1	75333	29.76	6.77
A2	T4L wt 8uM	1	2	1	75833	29.88	6.78
A2	T4L wt 8uM	1	2	1	76350	29.93	6.77
A2	T4L wt 8uM	1	2	1	76850	30.05	6.77
A2	T4L wt 8uM	1	2	1	77366	30.21	6.78
A2	T4L wt 8uM	1	2	1	77850	30.32	6.74
A2	T4L wt 8uM	1	2	1	78366	30.44	6.77
A2	T4L wt 8uM	1	2	1	78883	30.44	6.74
A2	T4L wt 8uM	1	2	1	79383	30.55	6.77
A2	T4L wt 8uM	1	2	1	79883	30.66	6.75
A2	T4L wt 8uM	1	2	1	80383	30.77	6.75
A2	T4L wt 8uM	1	2	1	80900	30.87	6.74
A2	T4L wt 8uM	1	2	1	81400	30.99	6.73
A2	T4L wt 8uM	1	2	1	81900	31.1	6.71
A2	T4L wt 8uM	1	2	1	82400	31.21	6.74
A2	T4L wt 8uM	1	2	1	82916	31.27	6.72
A2	T4L wt 8uM	1	2	1	83433	31.38	6.75
A2	T4L wt 8uM	1	2	1	83916	31.49	6.76
A2	T4L wt 8uM	1	2	1	84433	31.59	6.74
A2	T4L wt 8uM	1	2	1	84933	31.7	6.74
A2	T4L wt 8uM	1	2	1	85433	31.81	6.74
A2	T4L wt 8uM	1	2	1	85933	31.92	6.74
A2	T4L wt 8uM	1	2	1	86433	31.97	6.73
A2	T4L wt 8uM	1	2	1	86933	32.13	6.71
A2	T4L wt 8uM	1	2	1	87450	32.24	6.68
A2	T4L wt 8uM	1	2	1	87967	32.3	6.77
A2	T4L wt 8uM	1	2	1	88466	32.39	6.72
A2	T4L wt 8uM	1	2	1	88967	32.5	6.72
A2	T4L wt 8uM	1	2	1	89466	32.61	6.71
A2	T4L wt 8uM	1	2	1	89983	32.72	6.70
A2	T4L wt 8uM	1	2	1	90483	32.77	6.71
A2	T4L wt 8uM	1	2	1	90983	32.87	6.73
A2	T4L wt 8uM	1	2	1	91483	32.98	6.74
A2	T4L wt 8uM	1	2	1	92000	33.07	6.71
A2	T4L wt 8uM	1	2	1	92500	33.19	6.73
A2	T4L wt 8uM	1	2	1	93000	33.29	6.71
A2	T4L wt 8uM	1	2	1	93516	33.39	6.71
A2	T4L wt 8uM	1	2	1	94016	33.49	6.73
A2	T4L wt 8uM	1	2	1	94533	33.6	6.70
A2	T4L wt 8uM	1	2	1	95050	33.7	6.70
A2	T4L wt 8uM	1	2	1	95550	33.79	6.71
A2	T4L wt 8uM	1	2	1	96050	33.9	6.67
A2	T4L wt 8uM	1	2	1	96550	34	6.66
A2	T4L wt 8uM	1	2	1	97066	34.1	6.75
A2	T4L wt 8uM	1	2	1	97566	34.21	6.68
A2	T4L wt 8uM	1	2	1	98066	34.31	6.72
A2	T4L wt 8uM	1	2	1	98566	34.41	6.70
A2	T4L wt 8uM	1	2	1	99083	34.47	6.73
A2	T4L wt 8uM	1	2	1	99600	34.56	6.71
A2	T4L wt 8uM	1	2	1	100100	34.7	6.73
A2	T4L wt 8uM	1	2	1	100600	34.81	6.71
A2	T4L wt 8uM	1	2	1	101100	34.91	6.72
A2	T4L wt 8uM	1	2	1	101616	35.01	6.72
A2	T4L wt 8uM	1	2	1	102116	35.11	6.71
A2	T4L wt 8uM	1	2	1	102616	35.21	6.70
A2	T4L wt 8uM	1	2	1	103116	35.34	6.73
A2	T4L wt 8uM	1	2	1	103633	35.4	6.69
A2	T4L wt 8uM	1	2	1	104133	35.5	6.72
A2	T4L wt 8uM	1	2	1	104633	35.59	6.72
A2	T4L wt 8uM	1	2	1	105150	35.7	6.74
A2	T4L wt 8uM	1	2	1	105650	35.84	6.74
A2	T4L wt 8uM	1	2	1	106166	35.89	6.74
A2	T4L wt 8uM	1	2	1	106666	35.99	6.75
A2	T4L wt 8uM	1	2	1	107166	36.08	6.74
A2	T4L wt 8uM	1	2	1	107666	36.17	6.75
A2	T4L wt 8uM	1	2	1	108166	36.32	6.71
A2	T4L wt 8uM	1	2	1	108683	36.41	6.74
A2	T4L wt 8uM	1	2	1	109183	36.51	6.73
A2	T4L wt 8uM	1	2	1	109683	36.61	6.74
A2	T4L wt 8uM	1	2	1	110200	36.7	6.79
A2	T4L wt 8uM	1	2	1	110700	36.83	6.77
A2	T4L wt 8uM	1	2	1	111200	36.93	6.79
A2	T4L wt 8uM	1	2	1	111700	37.02	6.78
A2	T4L wt 8uM	1	2	1	112200	37.12	6.75
A2	T4L wt 8uM	1	2	1	112716	37.22	6.77
A2	T4L wt 8uM	1	2	1	113233	37.35	6.77
A2	T4L wt 8uM	1	2	1	113733	37.45	6.77
A2	T4L wt 8uM	1	2	1	114233	37.49	6.77
A2	T4L wt 8uM	1	2	1	114733	37.63	6.78
A2	T4L wt 8uM	1	2	1	115250	37.72	6.75
A2	T4L wt 8uM	1	2	1	115733	37.82	6.81
A2	T4L wt 8uM	1	2	1	116250	37.95	6.79
A2	T4L wt 8uM	1	2	1	116750	38.05	6.78
A2	T4L wt 8uM	1	2	1	117250	38.14	6.78
A2	T4L wt 8uM	1	2	1	117783	38.22	6.85
A2	T4L wt 8uM	1	2	1	118283	38.32	6.80
A2	T4L wt 8uM	1	2	1	118783	38.45	6.82
A2	T4L wt 8uM	1	2	1	119283	38.54	6.85
A2	T4L wt 8uM	1	2	1	119783	38.64	6.83
A2	T4L wt 8uM	1	2	1	120300	38.73	6.87
A2	T4L wt 8uM	1	2	1	120800	38.81	6.84
A2	T4L wt 8uM	1	2	1	121300	38.91	6.89
A2	T4L wt 8uM	1	2	1	121800	38.99	6.86
A2	T4L wt 8uM	1	2	1	122333	39.12	6.86
A2	T4L wt 8uM	1	2	1	122833	39.26	6.90
A2	T4L wt 8uM	1	2	1	123333	39.35	6.86
A2	T4L wt 8uM	1	2	1	123833	39.44	6.88
A2	T4L wt 8uM	1	2	1	124350	39.53	6.87
A2	T4L wt 8uM	1	2	1	124850	39.66	6.87
A2	T4L wt 8uM	1	2	1	125350	39.74	6.89
A2	T4L wt 8uM	1	2	1	125850	39.83	6.92
A2	T4L wt 8uM	1	2	1	126350	39.96	6.87
A2	T4L wt 8uM	1	2	1	126850	40.05	6.91
A2	T4L wt 8uM	1	2	1	127350	40.14	6.92
A2	T4L wt 8uM	1	2	1	127850	40.22	6.93
A2	T4L wt 8uM	1	2	1	128350	40.32	6.94
A2	T4L wt 8uM	1	2	1	128866	40.44	6.92
A2	T4L wt 8uM	1	2	1	129366	40.52	6.95
A2	T4L wt 8uM	1	2	1	129866	40.66	6.96
A2	T4L wt 8uM	1	2	1	130366	40.74	6.95
A2	T4L wt 8uM	1	2	1	130866	40.83	6.94
A2	T4L wt 8uM	1	2	1	131383	40.96	6.98
A2	T4L wt 8uM	1	2	1	131883	41.05	6.98
A2	T4L wt 8uM	1	2	1	132383	41.13	7.00
A2	T4L wt 8uM	1	2	1	132900	41.25	6.97
A2	T4L wt 8uM	1	2	1	133400	41.38	6.99
A2	T4L wt 8uM	1	2	1	133900	41.46	7.03
A2	T4L wt 8uM	1	2	1	134416	41.55	7.03
A2	T4L wt 8uM	1	2	1	134916	41.64	6.99
A2	T4L wt 8uM	1	2	1	135416	41.76	7.03
A2	T4L wt 8uM	1	2	1	135916	41.85	7.04
A2	T4L wt 8uM	1	2	1	136416	41.97	7.03
A2	T4L wt 8uM	1	2	1	136916	42.05	7.05
A2	T4L wt 8uM	1	2	1	137416	42.17	7.06
A2	T4L wt 8uM	1	2	1	137933	42.26	7.06
A2	T4L wt 8uM	1	2	1	138450	42.39	7.10
A2	T4L wt 8uM	1	2	1	138950	42.47	7.09
A2	T4L wt 8uM	1	2	1	139466	42.56	7.08
A2	T4L wt 8uM	1	2	1	139967	42.63	7.07
A2	T4L wt 8uM	1	2	1	140466	42.75	7.07
A2	T4L wt 8uM	1	2	1	140967	42.84	7.09
A2	T4L wt 8uM	1	2	1	141466	42.96	7.08
A2	T4L wt 8uM	1	2	1	141967	43.04	7.08
A2	T4L wt 8uM	1	2	1	142483	43.17	7.12
A2	T4L wt 8uM	1	2	1	143000	43.25	7.12
A2	T4L wt 8uM	1	2	1	143500	43.33	7.12
A2	T4L wt 8uM	1	2	1	144016	43.49	7.12
A2	T4L wt 8uM	1	2	1	144516	43.57	7.12
A2	T4L wt 8uM	1	2	1	145016	43.69	7.14
A2	T4L wt 8uM	1	2	1	145516	43.77	7.15
A2	T4L wt 8uM	1	2	1	146016	43.85	7.11
A2	T4L wt 8uM	1	2	1	146516	43.97	7.12
A2	T4L wt 8uM	1	2	1	147016	44.09	7.20
A2	T4L wt 8uM	1	2	1	147516	44.17	7.15
A2	T4L wt 8uM	1	2	1	148016	44.29	7.17
A2	T4L wt 8uM	1	2	1	148533	44.36	7.17
A2	T4L wt 8uM	1	2	1	149033	44.49	7.21
A2	T4L wt 8uM	1	2	1	149533	44.61	7.15
A2	T4L wt 8uM	1	2	1	150050	44.68	7.20
A2	T4L wt 8uM	1	2	1	150550	44.77	7.25
A2	T4L wt 8uM	1	2	1	151050	44.88	7.21
A2	T4L wt 8uM	1	2	1	151550	44.99	7.25
A2	T4L wt 8uM	1	2	1	152050	45.08	7.23
A2	T4L wt 8uM	1	2	1	152566	45.19	7.22
A2	T4L wt 8uM	1	2	1	153066	45.27	7.24
A2	T4L wt 8uM	1	2	1	153566	45.32	7.26
A2	T4L wt 8uM	1	2	1	154066	45.47	7.28
A2	T4L wt 8uM	1	2	1	154566	45.57	7.28
A2	T4L wt 8uM	1	2	1	155066	45.66	7.36
A2	T4L wt 8uM	1	2	1	155566	45.77	7.31
A2	T4L wt 8uM	1	2	1	156083	45.85	7.33
A2	T4L wt 8uM	1	2	1	156583	46.01	7.32
A2	T4L wt 8uM	1	2	1	157083	46.08	7.40
A2	T4L wt 8uM	1	2	1	157583	46.16	7.39
A2	T4L wt 8uM	1	2	1	158083	46.28	7.40
A2	T4L wt 8uM	1	2	1	158600	46.38	7.40
A2	T4L wt 8uM	1	2	1	159116	46.5	7.44
A2	T4L wt 8uM	1	2	1	159616	46.58	7.46
A2	T4L wt 8uM	1	2	1	160116	46.69	7.46
A2	T4L wt 8uM	1	2	1	160616	46.81	7.50
A2	T4L wt 8uM	1	2	1	161133	46.89	7.54
A2	T4L wt 8uM	1	2	1	161633	47	7.54
A2	T4L wt 8uM	1	2	1	162133	47.06	7.57
A2	T4L wt 8uM	1	2	1	162633	47.18	7.58
A2	T4L wt 8uM	1	2	1	163133	47.29	7.60
A2	T4L wt 8uM	1	2	1	163666	47.37	7.61
A2	T4L wt 8uM	1	2	1	164166	47.52	7.65
A2	T4L wt 8uM	1	2	1	164666	47.59	7.66
A2	T4L wt 8uM	1	2	1	165166	47.68	7.73
A2	T4L wt 8uM	1	2	1	165683	47.78	7.71
A2	T4L wt 8uM	1	2	1	166183	47.89	7.78
A2	T4L wt 8uM	1	2	1	166683	48	7.81
A2	T4L wt 8uM	1	2	1	167200	48.11	7.84
A2	T4L wt 8uM	1	2	1	167700	48.22	7.87
A2	T4L wt 8uM	1	2	1	168216	48.34	7.91
A2	T4L wt 8uM	1	2	1	168716	48.41	7.93
